"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2009","780.00","780.00","780.00","780.00","0.10K","4.00%"
"Oct 23, 2009","750.00","780.00","780.00","750.00","0.01K","1.35%"
"Oct 22, 2009","740.00","740.00","740.00","740.00","0.01K","-5.13%"
"Oct 21, 2009","780.00","780.00","780.00","780.00","0.17K","0.26%"
"Oct 15, 2009","778.00","778.00","778.00","778.00","0.35K","5.99%"
"Oct 14, 2009","734.00","780.00","780.00","734.00","0.36K","-5.90%"
"Oct 13, 2009","780.00","780.00","780.00","780.00","0.15K","-0.13%"
"Oct 09, 2009","781.00","800.00","800.00","781.00","0.01K","0.13%"
"Oct 06, 2009","780.00","780.00","780.00","780.00","0.10K","0.00%"
"Oct 05, 2009","780.00","780.00","780.00","780.00","0.05K","0.00%"
"Oct 01, 2009","780.00","780.00","780.00","780.00","0.02K","0.00%"
"Sep 30, 2009","780.00","780.00","780.00","780.00","0.02K","-0.51%"
"Sep 29, 2009","784.00","780.00","784.00","780.00","0.56K","0.00%"
"Sep 24, 2009","784.00","784.00","784.00","784.00","0.10K","0.00%"
"Sep 17, 2009","784.00","784.00","784.00","784.00","0.60K","0.13%"
"Sep 16, 2009","783.00","784.00","784.00","740.00","0.11K","5.81%"
"Sep 15, 2009","740.00","700.00","740.00","700.00","0.21K","-0.27%"
"Sep 14, 2009","742.00","745.00","745.00","742.00","0.00K","-5.48%"
"Sep 04, 2009","785.00","785.00","785.00","785.00","0.12K","0.00%"
"Sep 03, 2009","785.00","785.00","785.00","785.00","0.00K","0.00%"
"Aug 28, 2009","785.00","785.00","785.00","785.00","0.08K","-0.25%"
"Aug 27, 2009","787.00","787.00","787.00","787.00","0.11K","0.00%"
"Aug 24, 2009","787.00","787.00","787.00","787.00","0.05K","0.00%"
"Aug 19, 2009","787.00","787.00","787.00","787.00","0.05K","0.00%"
"Aug 17, 2009","787.00","785.00","787.00","785.00","0.11K","0.00%"
"Aug 13, 2009","787.00","787.00","787.00","787.00","0.10K","0.00%"
