"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2006","50.00","49.05","50.00","47.80","4.80K","-0.89%"
"Jun 07, 2006","50.45","49.25","50.50","49.25","4.56K","-0.98%"
"Jun 06, 2006","50.95","50.00","50.95","50.00","6.50K","-0.10%"
"Jun 05, 2006","51.00","51.00","51.00","50.50","28.66K","0.29%"
"Jun 02, 2006","50.85","51.15","51.15","49.25","104.22K","3.67%"
"Jun 01, 2006","49.05","49.50","49.50","49.00","40.20K","0.62%"
"May 31, 2006","48.75","47.50","48.95","47.50","32.12K","5.41%"
"May 30, 2006","46.25","44.95","47.95","44.95","21.04K","0.54%"
"May 29, 2006","46.00","47.75","49.75","46.00","6.34K","-5.15%"
"May 26, 2006","48.50","49.90","49.90","48.50","10.70K","-2.61%"
"May 25, 2006","49.80","48.50","49.90","48.50","32.68K","1.53%"
"May 24, 2006","49.05","47.75","50.35","47.75","239.34K","3.26%"
"May 23, 2006","47.50","47.50","47.70","45.25","178.84K","-1.04%"
"May 22, 2006","48.00","48.50","49.05","48.00","136.88K","-5.97%"
"May 19, 2006","51.05","51.50","52.00","50.05","339.64K","-1.83%"
"May 18, 2006","52.00","53.15","54.20","52.00","125.82K","-2.16%"
"May 17, 2006","53.15","52.50","54.50","52.50","278.80K","1.53%"
"May 16, 2006","52.35","51.75","52.50","51.50","71.96K","-0.29%"
"May 15, 2006","52.50","54.40","54.40","52.50","97.62K","-3.49%"
"May 12, 2006","54.40","54.45","54.95","53.35","118.38K","0.00%"
"May 11, 2006","54.40","54.55","55.50","53.05","262.22K","0.74%"
"May 10, 2006","54.00","59.50","59.50","53.00","962.92K","-3.83%"
"May 08, 2006","56.15","55.05","56.15","55.05","275.94K","5.94%"
"May 05, 2006","53.00","52.00","53.30","52.00","200.02K","2.51%"
"May 04, 2006","51.70","51.70","52.50","51.70","35.58K","0.29%"
"May 03, 2006","51.55","51.50","52.45","51.25","54.96K","0.39%"
"May 02, 2006","51.35","51.50","51.75","51.35","7.84K","-0.77%"
"Apr 28, 2006","51.75","51.30","52.35","51.30","35.66K","0.88%"
"Apr 27, 2006","51.30","51.20","51.50","51.20","32.16K","0.00%"
"Apr 26, 2006","51.30","51.00","51.30","51.00","11.06K","0.10%"
"Apr 25, 2006","51.25","51.05","51.50","51.05","51.12K","0.49%"
"Apr 24, 2006","51.00","50.50","51.00","50.50","18.06K","0.89%"
"Apr 21, 2006","50.55","50.25","50.55","50.25","34.72K","0.10%"
"Apr 20, 2006","50.50","50.00","50.50","49.50","64.16K","1.00%"
"Apr 19, 2006","50.00","49.55","50.00","49.55","33.42K","0.60%"
"Apr 18, 2006","49.70","49.70","49.70","49.65","12.20K","-0.10%"
"Apr 17, 2006","49.75","49.10","49.75","49.10","7.96K","0.10%"
"Apr 14, 2006","49.70","49.80","49.80","48.25","66.12K","-0.60%"
"Apr 13, 2006","50.00","50.00","50.00","49.50","13.60K","0.10%"
"Apr 10, 2006","49.95","49.35","50.25","49.35","71.40K","-0.10%"
"Apr 07, 2006","50.00","50.10","50.10","50.00","81.38K","0.00%"
"Apr 06, 2006","50.00","50.50","50.75","50.00","53.66K","-0.50%"
"Apr 05, 2006","50.25","50.00","50.75","50.00","99.18K","1.52%"
"Apr 04, 2006","49.50","48.50","49.50","48.50","195.80K","2.06%"
"Apr 03, 2006","48.50","48.00","48.50","48.00","15.98K","0.52%"
"Mar 31, 2006","48.25","47.90","48.25","47.80","60.84K","1.58%"
"Mar 30, 2006","47.50","47.80","47.80","46.55","91.64K","-2.36%"
"Mar 29, 2006","48.65","48.90","48.90","48.65","39.04K","1.88%"
"Mar 28, 2006","47.75","47.10","48.00","47.10","143.34K","2.14%"
"Mar 27, 2006","46.75","47.00","47.40","46.75","125.32K","0.97%"
"Mar 24, 2006","46.30","45.60","46.50","45.60","116.04K","1.20%"
"Mar 23, 2006","45.75","45.10","45.75","45.10","56.98K","1.10%"
"Mar 22, 2006","45.25","45.00","45.25","45.00","6.78K","0.44%"
"Mar 21, 2006","45.05","45.25","45.25","45.05","15.52K","-0.99%"
"Mar 20, 2006","45.50","45.00","45.50","45.00","41.88K","0.55%"
"Mar 17, 2006","45.25","45.00","45.50","45.00","84.34K","1.00%"
"Mar 16, 2006","44.80","44.45","45.50","44.45","53.18K","0.67%"
"Mar 15, 2006","44.50","44.50","44.50","44.00","50.24K","0.00%"
"Mar 14, 2006","44.50","45.00","45.45","44.50","52.06K","-1.11%"
"Mar 13, 2006","45.00","45.50","45.50","45.00","3.84K","-1.10%"
"Mar 10, 2006","45.50","45.00","45.50","45.00","24.76K","1.11%"
"Mar 09, 2006","45.00","45.00","45.00","45.00","14.26K","0.00%"
"Mar 08, 2006","45.00","45.30","45.55","45.00","83.50K","-2.17%"
"Mar 07, 2006","46.00","45.10","46.00","45.10","66.72K","0.88%"
"Mar 06, 2006","45.60","45.50","45.90","45.50","16.42K","0.22%"
"Mar 03, 2006","45.50","44.50","45.50","44.50","89.16K","2.25%"
"Mar 02, 2006","44.50","43.60","44.50","43.60","58.12K","1.14%"
"Mar 01, 2006","44.00","43.25","44.00","43.25","7.90K","1.73%"
"Feb 28, 2006","43.25","44.00","44.75","42.60","63.34K","-1.70%"
"Feb 27, 2006","44.00","45.00","45.00","44.00","188.76K","-2.22%"
"Feb 24, 2006","45.00","45.75","46.00","45.00","107.52K","-2.17%"
"Feb 23, 2006","46.00","45.30","46.00","45.30","128.82K","1.66%"
"Feb 22, 2006","45.25","45.10","45.25","45.10","9.04K","-0.55%"
"Feb 21, 2006","45.50","45.45","45.75","44.00","199.62K","1.11%"
"Feb 20, 2006","45.00","43.40","45.00","43.00","140.96K","5.14%"
"Feb 17, 2006","42.80","44.00","44.00","42.80","18.14K","-2.73%"
"Feb 16, 2006","44.00","44.00","44.50","43.00","92.50K","3.53%"
"Feb 15, 2006","42.50","42.50","43.75","40.60","692.12K","-1.39%"
"Feb 14, 2006","43.10","45.00","45.75","43.10","75.36K","-5.79%"
"Feb 13, 2006","45.75","46.40","46.50","45.75","39.48K","-1.61%"
"Feb 10, 2006","46.50","46.55","46.90","46.50","65.58K","-0.53%"
"Feb 09, 2006","46.75","46.00","47.00","46.00","141.38K","0.75%"
"Feb 08, 2006","46.40","46.25","46.50","45.50","129.34K","0.32%"
"Feb 07, 2006","46.25","45.80","46.50","45.80","140.18K","2.78%"
"Feb 06, 2006","45.00","45.00","45.25","45.00","35.08K","1.12%"
"Feb 03, 2006","44.50","45.00","45.00","44.50","67.96K","-2.52%"
"Feb 02, 2006","45.65","46.55","46.55","45.00","109.64K","-0.87%"
"Feb 01, 2006","46.05","43.90","46.25","43.90","50.32K","4.90%"
"Jan 30, 2006","43.90","42.30","44.70","42.30","130.98K","3.29%"
"Jan 27, 2006","42.50","42.50","43.00","42.25","105.84K","0.12%"
"Jan 26, 2006","42.45","41.50","42.45","41.50","154.02K","2.29%"
"Jan 25, 2006","41.50","41.50","42.00","41.35","88.52K","1.47%"
"Jan 24, 2006","40.90","40.80","41.25","40.80","75.22K","-0.37%"
"Jan 23, 2006","41.05","40.95","41.50","40.95","45.50K","-1.08%"
"Jan 20, 2006","41.50","40.00","41.50","40.00","82.62K","4.40%"
"Jan 19, 2006","39.75","39.75","40.50","39.75","55.58K","0.25%"
"Jan 18, 2006","39.65","39.50","39.65","39.50","30.28K","-1.98%"
"Jan 17, 2006","40.45","40.00","40.50","38.75","78.68K","-1.22%"
"Jan 16, 2006","40.95","40.05","41.25","40.05","11.20K","-0.24%"
"Jan 13, 2006","41.05","41.00","41.70","41.00","90.42K","0.74%"
"Jan 10, 2006","40.75","40.00","40.75","40.00","91.52K","2.52%"
"Jan 09, 2006","39.75","39.60","40.10","39.60","216.14K","0.89%"
"Jan 06, 2006","39.40","39.30","39.80","39.30","38.00K","-0.51%"
"Jan 05, 2006","39.60","39.00","39.75","39.00","67.46K","0.38%"
"Jan 04, 2006","39.45","38.50","39.45","38.50","24.26K","2.47%"
"Jan 03, 2006","38.50","38.50","38.50","38.50","71.50K","2.12%"
"Jan 02, 2006","37.70","37.65","37.70","37.65","5.78K","-0.26%"
"Dec 30, 2005","37.80","38.25","38.65","37.80","428.88K","-1.82%"
"Dec 29, 2005","38.50","38.00","38.50","38.00","159.92K","-0.39%"
"Dec 28, 2005","38.65","38.00","38.75","37.75","391.08K","1.71%"
"Dec 27, 2005","38.00","38.00","38.50","38.00","209.10K","-1.30%"
"Dec 26, 2005","38.50","38.25","38.50","38.00","212.70K","-0.65%"
"Dec 23, 2005","38.75","38.75","38.75","38.75","39.62K","0.00%"
"Dec 22, 2005","38.75","38.75","38.95","38.75","20.96K","0.00%"
"Dec 21, 2005","38.75","38.50","38.80","38.50","3.00K","-0.13%"
"Dec 20, 2005","38.80","38.80","38.80","38.80","10.32K","0.00%"
"Dec 19, 2005","38.80","39.25","39.40","38.80","55.52K","-1.15%"
"Dec 16, 2005","39.25","38.05","39.25","38.05","59.34K","2.61%"
"Dec 15, 2005","38.25","37.55","38.45","37.55","34.26K","-1.54%"
"Dec 14, 2005","38.85","37.50","39.00","37.50","44.52K","3.60%"
"Dec 13, 2005","37.50","37.25","37.50","37.25","23.70K","0.67%"
"Dec 12, 2005","37.25","37.10","37.50","37.10","45.54K","-0.27%"
"Dec 09, 2005","37.35","37.00","37.35","37.00","22.30K","0.95%"
"Dec 08, 2005","37.00","38.25","38.50","37.00","115.76K","-3.90%"
"Dec 07, 2005","38.50","38.50","38.75","38.50","215.28K","-0.65%"
"Dec 06, 2005","38.75","38.50","38.90","38.50","107.92K","-0.64%"
"Dec 05, 2005","39.00","38.75","39.00","38.55","10.46K","0.00%"
"Dec 02, 2005","39.00","39.15","39.15","38.50","74.12K","-0.26%"
